time,pos,angle,velocity,angular
1.8000000000000014,1.2354274606215012,-0.10318308728293271,-0.17042653156628612,0.09105113458271953
1.8100000000000014,1.2336720870862425,-0.10227147842569931,-0.1806483750239419,0.0913065371733967
1.8200000000000014,1.2318149884196208,-0.10135741190819238,-0.19077156855177674,0.0915427837441097
1.8300000000000014,1.22985714899687,-0.10044107172090767,-0.20079653672459852,0.09176138056059298
1.8400000000000014,1.2277995491868148,-0.09952262756080656,-0.21072365626903708,0.0919636806658211
1.8500000000000014,1.2256431658103557,-0.09860223630055677,-0.22055326006100193,0.09215089641575952
1.8600000000000014,1.2233889725599285,-0.09768004333629612,-0.23028564093349618,0.09232411124372797
1.8700000000000014,1.2210379403818359,-0.09675618382150589,-0.23992105529425853,0.09248429067951788
1.8800000000000014,1.218591037823352,-0.09583078379430024,-0.2494597265540554,0.09263229265081656
1.8900000000000015,1.2160492313464797,-0.09490396120516856,-0.2589018483677003,0.09276887709574061
1.9000000000000015,1.2134134856102197,-0.093975826851912,-0.2682475876907381,0.0928947149156844
1.9100000000000015,1.2106847637231772,-0.09304648522821536,-0.27749708765568637,0.09301039629837868
1.9200000000000015,1.2078640274682846,-0.09211603529200675,-0.286650470272375,0.09311643844110494
1.9300000000000015,1.2049522375013755,-0.09118457115944725,-0.2957078389575244,0.09321329270401564
1.9400000000000015,1.2019503535252896,-0.09025218273010906,-0.30466928089912987,0.09330135122318085
1.9500000000000015,1.19885933444113,-0.08931895624858502,-0.31353486926162666,0.09338095301267964
1.9600000000000015,1.195680138478235,-0.0883849748075021,-0.32230466523807483,0.09345238958448848
1.9700000000000015,1.1924137233043595,-0.08745031879662271,-0.33097871995575867,0.09351591011415931
1.9800000000000015,1.1890610461175029,-0.08651506630242813,-0.3395570762417854,0.09357172617967513
1.9900000000000015,1.1856230637207463,-0.08557929346232676,-0.3480397702552668,0.0936200160998763
2.0000000000000013,1.182100732581404,-0.084643074777363,-0.3564268329927265,0.0936609288980634
2.010000000000001,1.1784950088757207,-0.08370648338704648,-0.3647182916733005,0.09369458791533639
2.020000000000001,1.1748068485202865,-0.08276959130969111,-0.3729141710102591,0.09372109409732858
2.0300000000000007,1.1710372071912725,-0.0818324696514099,-0.38101449437523,0.0937405289768911
2.0400000000000005,1.1671870403325295,-0.08089518878670468,-0.38901928486138593,0.09375295737430447
2.0500000000000003,1.1632573031535305,-0.07995781851336872,-0.39692856625170053,0.0937584298355732
2.06,1.1592489506180756,-0.07902042818421974,-0.4047423638981673,0.0937569848282577
2.07,1.1551629374246213,-0.07808308681800137,-0.4124607055177109,0.09374865071335546
2.0799999999999996,1.1510002179790393,-0.07714586319160445,-0.4200836219102935,0.09373344751069379
2.0899999999999994,1.1467617463605582,-0.07620882591558444,-0.4276111476044833,0.09371138847426508
2.099999999999999,1.1424484762815859,-0.0752720434948009,-0.43504332143556007,0.09368248149305074
2.109999999999999,1.1380613610420653,-0.074335584375856,-0.4423801870609745,0.09364673033187056
2.1199999999999988,1.1336013534789648,-0.07339951698285344,-0.4496217934177757,0.09360413572594861
2.1299999999999986,1.129069405911463,-0.07246390974288477,-0.4567681951263473,0.09355469634191159
2.1399999999999983,1.1244664700823446,-0.07152883110251397,-0.46381945284459963,0.09349840961717255
2.149999999999998,1.119793497096082,-0.0705943495364221,-0.4707756335765378,0.09343527248883948
2.159999999999998,1.1150514373540408,-0.06966053354926707,-0.47763681093887933,0.09336528202245642
2.1699999999999977,1.1102412404872126,-0.06872745167171004,-0.48440306538918515,0.09328843595016224
2.1799999999999975,1.105363855286842,-0.06779517245146696,-0.4910744844187681,0.09320473312717426
2.1899999999999973,1.1004202296332841,-0.0668637644401653,-0.4976511627134382,0.0931141739148373
2.199999999999997,1.0954113104234044,-0.06593329617669876,-0.5041332022849344,0.09301676049781762
2.209999999999997,1.090338043496794,-0.06500383616771035,-0.51052071257569,0.09291249714239103
2.2199999999999966,1.0852013735610604,-0.0640754528657468,-0.5168138105394424,0.0928013904023249
2.2299999999999964,1.0800022441164214,-0.06314821464559485,-0.5230126206999702,0.0926834492781937
2.239999999999996,1.0747415973798087,-0.06222218977922569,-0.5291172751901116,0.09255868533555928
2.249999999999996,1.0694203742086716,-0.06129744640974024,-0.5351279137730385,0.09242711278693515
2.259999999999996,1.0640395140246475,-0.06037405252465546,-0.5410446838476268,0.09228874854204926
2.2699999999999956,1.058599954737248,-0.059452075928822866,-0.5468677404395916,0.09214361223044652
2.2799999999999954,1.0531026326676993,-0.05853158421724405,-0.5525972461799739,0.09199172620022306
2.289999999999995,1.0475484824730528,-0.05761264474799724,-0.5582333712723866,0.09183311549619814
2.299999999999995,1.0419384370706724,-0.05669532461547468,-0.5637762934503252,0.09166780782054679
2.3099999999999947,1.0362734275631935,-0.05577969062408374,-0.5692261979257601,0.09149583347867483
2.3199999999999945,1.0305543831640334,-0.05486580926255271,-0.5745832773300987,0.09131722531276877
2.3299999999999943,1.0247822311235253,-0.05395374667895172,-0.5798477316484886,0.09113201862516172
2.339999999999994,1.0189578966557387,-0.05304356865651829,-0.5850197681484195,0.09094025109359677
2.349999999999994,1.0130823028660367,-0.05213534059036486,-0.5900996013033906,0.0907419626799974
2.3599999999999937,1.00715637067942,-0.05122912746512334,-0.5950874527124157,0.09053719553436577
2.3699999999999934,1.0011810187696906,-0.05032499383356572,-0.599983551016032,0.09032599389515159
2.3799999999999932,0.9951571634894717,-0.04942300379623201,-0.6047881318094125,0.09010840398728655
2.389999999999993,0.9890857188011077,-0.04852322098208919,-0.6095014375531184,0.08988447391891578
2.399999999999993,0.9829675962084663,-0.04762570853021788,-0.6141237174819808,0.08965425357774588
2.4099999999999926,0.976803704689658,-0.04673052907253907,-0.6186552275125287,0.08941779452775998
2.4199999999999924,0.9705949506306883,-0.045837744717563994,-0.6230962301493755,0.0891751499070409
2.429999999999992,0.964342237760048,-0.04494741703516006,-0.6274469943908556,0.0889263743271549
2.439999999999992,0.9580464670842505,-0.04405960704231162,-0.6317077956342576,0.0886715237746957
2.4499999999999917,0.9517085368243166,-0.043174375189850595,-0.6358789155808721,0.08841065551527387
2.4599999999999915,0.9453293423532095,-0.04229178135013647,-0.6399606421411104,0.08814382800034759
2.4699999999999913,0.9389097761342168,-0.04141188480565041,-0.6439532693398753,0.08787110077711056
2.479999999999991,0.9324507276602761,-0.04053474423847383,-0.6478570972223555,0.0875925344016426
2.489999999999991,0.9259530833942413,-0.039660417720619706,-0.6516724317603935,0.08730819035548389
2.4999999999999907,0.91941772671008,-0.03878896270517742,-0.6553995847595377,0.08701813096570728
2.5099999999999905,0.912845537834998,-0.037920436018242826,-0.6590388737669018,0.08672241932860252
2.5199999999999902,0.9062373937924796,-0.037054893851590685,-0.6625906219798743,0.08642111923690825
2.52999999999999,0.8995941683462367,-0.03619239175605606,-0.6660551581557974,0.08611429511070752
2.53999999999999,0.8929167319450565,-0.035332984635590564,-0.6694328165226242,0.08580201193186081
2.5499999999999896,0.8862059516685361,-0.03447672674195725,-0.6727239366906256,0.08548433518199891
2.5599999999999894,0.8794626911736961,-0.03362367167002425,-0.6759288635651511,0.08516133078395245
2.569999999999989,0.8726878106424608,-0.03277387235363196,-0.6790479472604865,0.0848330650465889
2.579999999999989,0.8658821667299934,-0.0319273810619898,-0.6820815430148008,0.08449960461292516
2.5899999999999888,0.8590466125138777,-0.031084249396581744,-0.6850300111062,0.08416101641143657
2.5999999999999885,0.8521819974441326,-0.03024452828853821,-0.6878937167698734,0.08381736761043605
2.6099999999999883,0.8452891672940503,-0.029408267996453817,-0.6906730301163315,0.08346872557541009
2.619999999999988,0.8383689641118467,-0.028575518104612806,-0.6933683260507167,0.08311515782918887
2.629999999999988,0.8314222261731129,-0.027746327521603466,-0.6959799841931815,0.08275673201484486
2.6399999999999877,0.8244497879340583,-0.026920744479286076,-0.6985083888002964,0.08239351586115695
2.6499999999999875,0.8174524799855343,-0.02609881653209836,-0.7009539286874786,0.08202557715054695
2.6599999999999873,0.8104311290078288,-0.025280590556669112,-0.7033169971524119,0.08165298368934933
2.669999999999987,0.8033865577262216,-0.024466112751712534,-0.7055979918994265,0.08127580328028272
2.679999999999987,0.7963195848672913,-0.023655428638195163,-0.7077973149648229,0.08089410369702633
2.6899999999999866,0.7892310251159647,-0.022848583059741825,-0.7099153726430935,0.08050795266074347
2.6999999999999864,0.7821216890732992,-0.02204562018327063,-0.7119525754140296,0.0801174178184731
2.709999999999986,0.7749923832149901,-0.021246583499830572,-0.7139093378706722,0.07972256672324991
2.719999999999986,0.7678439098505945,-0.02045151582563445,-0.7157860786480846,0.0793234668158618
2.7299999999999858,0.7606770670834628,-0.019660459303265012,-0.7175832203529084,0.07892018540812039
2.7399999999999856,0.753492648771372,-0.018873455403040997,-0.719301189493684,0.0785127896675649
2.7499999999999853,0.7462914444878509,-0.018090544924527906,-0.7209404164118973,0.07810134660348193
2.759999999999985,0.7390742394841923,-0.01731176799818559,-0.7225013352137312,0.07768592305416608
2.769999999999985,0.7318418146521436,-0.016537164087135705,-0.7239843837024884,0.07726658567531819
2.7799999999999847,0.7245949464872707,-0.015766771989038444,-0.7253900033116671,0.07684340092951512
2.7899999999999845,0.7173344070529875,-0.015000629838073178,-0.7267186390386519,0.07641643507664846
2.7999999999999843,0.7100609639452448,-0.014238775107007018,-0.7279707393790054,0.07598575416527974
2.809999999999984,0.7027753802578754,-0.013481244609346877,-0.7291467562613335,0.07555142402483138
2.819999999999984,0.695478414548586,-0.012728074501566123,-0.7302471449826957,0.07511351025853884
